Row,CMPP,RPPV,TIME_1900,RCPP,SOLSTATE,EMA
517449,3.089799,-106.2056,44194.799877148,4.189799,0,-106.2056
517466,3.091099,-106.2056,44194.799889740,4.191099,0,-106.2056
517483,3.089799,-106.2056,44194.799902333,4.189799,0,-106.2056
517500,3.091099,-106.2056,44194.799914925,4.191099,0,-106.2056
517517,3.091099,-106.2056,44194.799927517,4.191099,0,-106.2056
517534,3.089799,-106.2056,44194.799940111,4.189799,0,-106.2056
517551,3.091099,-106.2056,44194.799952703,4.191099,0,-106.2056
517568,3.089799,-106.2056,44194.799965296,4.189799,0,-106.2056
517585,3.091099,-84.96449,44194.799977888,4.191099,0,-84.96449
517602,3.089799,-106.2056,44194.799990480,4.189799,0,-106.2056
517619,3.089799,-106.2056,44194.800003074,4.189799,0,-106.2056
517636,3.091099,-106.2056,44194.800015666,4.191099,0,-106.2056
517653,3.089799,-106.2056,44194.800028259,4.189799,0,-106.2056
517670,3.091099,-106.2056,44194.800040851,4.191099,0,-106.2056
517687,3.089799,-106.2056,44194.800053443,4.189799,0,-106.2056
517704,3.089799,-106.2056,44194.800066037,4.189799,0,-106.2056
517721,3.089799,-106.2056,44194.800078629,4.189799,0,-106.2056
517738,3.091099,-106.2056,44194.800091222,4.191099,0,-106.2056
517755,3.091099,-106.2056,44194.800103814,4.191099,0,-106.2056
517772,3.089799,-106.2056,44194.800116406,4.189799,0,-106.2056
517789,3.091099,-106.2056,44194.800129000,4.191099,0,-106.2056
517806,3.089799,-106.2056,44194.800141592,4.189799,0,-106.2056
517823,3.091099,-106.2056,44194.800154185,4.191099,0,-106.2056
517840,3.091099,-106.2056,44194.800166777,4.191099,0,-106.2056
517857,3.089799,-106.2056,44194.800179369,4.189799,0,-106.2056
517874,3.091099,-106.2056,44194.800191963,4.191099,0,-106.2056
517891,3.089799,-106.2056,44194.800204555,4.189799,0,-106.2056
517908,3.091099,-84.96449,44194.800217148,4.191099,0,-84.96449
517925,3.089799,-106.2056,44194.800229740,4.189799,0,-106.2056
517942,3.089799,-106.2056,44194.800242332,4.189799,0,-106.2056
517959,3.091099,-106.2056,44194.800254926,4.191099,0,-106.2056
517976,3.089799,-127.4468,44194.800267517,4.189799,0,-127.4468
517993,3.091099,-127.4468,44194.800280111,4.191099,0,-127.4468
518010,3.089799,-127.4468,44194.800292703,4.189799,0,-127.4468
518027,3.091099,-127.4468,44194.800305295,4.191099,0,-127.4468
518044,3.089799,-106.2056,44194.800317889,4.189799,0,-106.2056
518061,3.089799,-106.2056,44194.800330480,4.189799,0,-106.2056
518078,3.089799,-127.4468,44194.800343074,4.189799,0,-127.4468
518095,3.089799,-127.4468,44194.800355666,4.189799,0,-127.4468
518112,3.091099,-127.4468,44194.800368258,4.191099,0,-127.4468
518129,3.089799,-106.2056,44194.800380852,4.189799,0,-106.2056
518146,3.089799,-106.2056,44194.800393443,4.189799,0,-106.2056
518163,3.089799,-127.4468,44194.800406037,4.189799,0,-127.4468
518180,3.089799,-106.2056,44194.800418629,4.189799,0,-106.2056
518197,3.091099,-127.4468,44194.800431221,4.191099,0,-127.4468
518214,3.089799,-127.4468,44194.800443815,4.189799,0,-127.4468
518231,3.091099,-127.4468,44194.800456406,4.191099,0,-127.4468
518248,3.089799,-106.2056,44194.800469000,4.189799,0,-106.2056
518265,3.091099,-127.4468,44194.800481592,4.191099,0,-127.4468
518282,3.091099,-106.2056,44194.800494184,4.191099,0,-106.2056
518299,3.089799,-106.2056,44194.800506778,4.189799,0,-106.2056
518316,3.089799,-127.4468,44194.800519369,4.189799,0,-127.4468
518333,3.089799,-106.2056,44194.800531963,4.189799,0,-106.2056
518350,3.091099,-106.2056,44194.800544555,4.191099,0,-106.2056
518367,3.089799,-106.2056,44194.800557147,4.189799,0,-106.2056
518384,3.089799,-106.2056,44194.800569740,4.189799,0,-106.2056
518401,3.091099,-106.2056,44194.800582332,4.191099,0,-106.2056
518418,3.089799,-127.4468,44194.800594926,4.189799,0,-127.4468
518435,3.091099,-106.2056,44194.800607518,4.191099,0,-106.2056
518452,3.091099,-106.2056,44194.800620110,4.191099,0,-106.2056
518469,3.091099,-127.4468,44194.800632703,4.191099,0,-127.4468
518486,3.091099,-106.2056,44194.800645295,4.191099,0,-106.2056
518503,3.089799,-106.2056,44194.800657889,4.189799,0,-106.2056
518520,3.091099,-127.4468,44194.800670481,4.191099,0,-127.4468
518537,3.089799,-127.4468,44194.800683073,4.189799,0,-127.4468
518554,3.091099,-106.2056,44194.800695666,4.191099,0,-106.2056
518571,3.089799,-127.4468,44194.800708258,4.189799,0,-127.4468
518588,3.089799,-127.4468,44194.800720852,4.189799,0,-127.4468
518605,3.089799,-127.4468,44194.800733444,4.189799,0,-127.4468
518622,3.089799,-127.4468,44194.800746036,4.189799,0,-127.4468
518639,3.091099,-127.4468,44194.800758629,4.191099,0,-127.4468
518656,3.089799,-106.2056,44194.800771221,4.189799,0,-106.2056
518673,3.091099,-127.4468,44194.800783815,4.191099,0,-127.4468
518690,3.089799,-106.2056,44194.800796407,4.189799,0,-106.2056
518707,3.089799,-127.4468,44194.800808999,4.189799,0,-127.4468
518724,3.091099,-127.4468,44194.800821592,4.191099,0,-127.4468
518741,3.089799,-127.4468,44194.800834184,4.189799,0,-127.4468
518758,3.091099,-106.2056,44194.800846778,4.191099,0,-106.2056
518775,3.089799,-84.96449,44194.800859370,4.189799,0,-84.96449
518792,3.091099,-127.4468,44194.800871962,4.191099,0,-127.4468
518809,3.089799,-127.4468,44194.800884555,4.189799,0,-127.4468
518826,3.089799,-127.4468,44194.800897147,4.189799,0,-127.4468
518843,3.091099,-106.2056,44194.800909741,4.191099,0,-106.2056
518860,3.089799,-127.4468,44194.800922333,4.189799,0,-127.4468
518877,3.091099,-127.4468,44194.800934925,4.191099,0,-127.4468
518894,3.089799,-127.4468,44194.800947518,4.189799,0,-127.4468
518911,3.089799,-127.4468,44194.800960110,4.189799,0,-127.4468
518928,3.091099,-127.4468,44194.800972704,4.191099,0,-127.4468
518945,3.091099,-106.2056,44194.800985296,4.191099,0,-106.2056
518962,3.091099,-127.4468,44194.800997888,4.191099,0,-127.4468
518979,3.089799,-106.2056,44194.801010481,4.189799,0,-106.2056
518996,3.091099,-127.4468,44194.801023073,4.191099,0,-127.4468
519013,3.089799,-106.2056,44194.801035667,4.189799,0,-106.2056
519030,3.091099,-127.4468,44194.801048259,4.191099,0,-127.4468
519047,3.089799,-106.2056,44194.801060850,4.189799,0,-106.2056
519064,3.091099,-106.2056,44194.801073444,4.191099,0,-106.2056
519081,3.091099,-127.4468,44194.801086036,4.191099,0,-127.4468
519098,3.089799,-127.4468,44194.801098630,4.189799,0,-127.4468
519115,3.089799,-127.4468,44194.801111222,4.189799,0,-127.4468
519132,3.089799,-106.2056,44194.801123813,4.189799,0,-106.2056
519149,3.089799,-127.4468,44194.801136407,4.189799,0,-127.4468
519166,3.091099,-127.4468,44194.801148999,4.191099,0,-127.4468
519183,3.089799,-106.2056,44194.801161593,4.189799,0,-106.2056
519200,3.091099,-127.4468,44194.801174185,4.191099,0,-127.4468
519217,3.089799,-127.4468,44194.801186776,4.189799,0,-127.4468
519234,3.091099,-127.4468,44194.801199370,4.191099,0,-127.4468
519251,3.089799,-127.4468,44194.801211962,4.189799,0,-127.4468
519268,3.089799,-127.4468,44194.801224556,4.189799,0,-127.4468
519285,3.089799,-127.4468,44194.801237148,4.189799,0,-127.4468
519302,3.089799,-127.4468,44194.801249739,4.189799,0,-127.4468
519319,3.091099,-127.4468,44194.801262333,4.191099,0,-127.4468
519336,3.089799,-127.4468,44194.801274925,4.189799,0,-127.4468
519353,3.089799,-127.4468,44194.801287519,4.189799,0,-127.4468
519370,3.089799,-127.4468,44194.801300110,4.189799,0,-127.4468
519387,3.089799,-127.4468,44194.801312702,4.189799,0,-127.4468
519404,3.091099,-127.4468,44194.801325296,4.191099,0,-127.4468
519421,3.089799,-127.4468,44194.801337888,4.189799,0,-127.4468
519438,3.089799,-127.4468,44194.801350482,4.189799,0,-127.4468
519455,3.089799,-127.4468,44194.801363073,4.189799,0,-127.4468
519472,3.089799,-127.4468,44194.801375665,4.189799,0,-127.4468
519489,3.091099,-127.4468,44194.801388259,4.191099,0,-127.4468
519506,3.089799,-127.4468,44194.801400851,4.189799,0,-127.4468
519523,3.091099,-127.4468,44194.801413445,4.191099,0,-127.4468
519540,3.089799,-106.2056,44194.801426036,4.189799,0,-106.2056
519557,3.091099,-127.4468,44194.801438628,4.191099,0,-127.4468
519574,3.091099,-106.2056,44194.801451222,4.191099,0,-106.2056
519591,3.089799,-127.4468,44194.801463814,4.189799,0,-127.4468
519608,3.092398,-127.4468,44194.801476407,4.192398,0,-127.4468
519625,3.089799,-106.2056,44194.801488999,4.189799,0,-106.2056
519642,3.091099,-127.4468,44194.801501591,4.191099,0,-127.4468
519659,3.089799,-127.4468,44194.801514185,4.189799,0,-127.4468
519676,3.091099,-127.4468,44194.801526777,4.191099,0,-127.4468
519693,3.091099,-127.4468,44194.801539370,4.191099,0,-127.4468
519710,3.089799,-127.4468,44194.801551962,4.189799,0,-127.4468
519727,3.091099,-127.4468,44194.801564554,4.191099,0,-127.4468
519744,3.089799,-127.4468,44194.801577148,4.189799,0,-127.4468
519761,3.091099,-127.4468,44194.801589740,4.191099,0,-127.4468
519778,3.089799,-106.2056,44194.801602333,4.189799,0,-106.2056
519795,3.089799,-127.4468,44194.801614925,4.189799,0,-127.4468
519812,3.091099,-127.4468,44194.801627517,4.191099,0,-127.4468
519829,3.089799,-127.4468,44194.801640111,4.189799,0,-127.4468
519846,3.091099,-127.4468,44194.801652703,4.191099,0,-127.4468
519863,3.091099,-127.4468,44194.801665296,4.191099,0,-127.4468
519880,3.091099,-106.2056,44194.801677888,4.191099,0,-106.2056
519897,3.089799,-106.2056,44194.801690480,4.189799,0,-106.2056
519914,3.091099,-127.4468,44194.801703074,4.191099,0,-127.4468
519931,3.091099,-106.2056,44194.801715666,4.191099,0,-106.2056
519948,3.089799,-127.4468,44194.801728259,4.189799,0,-127.4468
519965,3.091099,-127.4468,44194.801740851,4.191099,0,-127.4468
519982,3.089799,-127.4468,44194.801753443,4.189799,0,-127.4468
519999,3.091099,-127.4468,44194.801766037,4.191099,0,-127.4468
520016,3.089799,-106.2056,44194.801778629,4.189799,0,-106.2056
520033,3.089799,-127.4468,44194.801791222,4.189799,0,-127.4468
520050,3.091099,-127.4468,44194.801803814,4.191099,0,-127.4468
520067,3.089799,-127.4468,44194.801816406,4.189799,0,-127.4468
520084,3.091099,-127.4468,44194.801829000,4.191099,0,-127.4468
520101,3.091099,-127.4468,44194.801841592,4.191099,0,-127.4468
520118,3.091099,-127.4468,44194.801854185,4.191099,0,-127.4468
520135,3.091099,-127.4468,44194.801866777,4.191099,0,-127.4468
520152,3.089799,-127.4468,44194.801879369,4.189799,0,-127.4468
520169,3.091099,-127.4468,44194.801891963,4.191099,0,-127.4468
520186,3.091099,-127.4468,44194.801904554,4.191099,0,-127.4468
520203,3.091099,-127.4468,44194.801917148,4.191099,0,-127.4468
520220,3.091099,-127.4468,44194.801929740,4.191099,0,-127.4468
520237,3.089799,-127.4468,44194.801942332,4.189799,0,-127.4468
520254,3.089799,-106.2056,44194.801954926,4.189799,0,-106.2056
520271,3.089799,-127.4468,44194.801967517,4.189799,0,-127.4468
520288,3.091099,-127.4468,44194.801980111,4.191099,0,-127.4468
520305,3.089799,-106.2056,44194.801992703,4.189799,0,-106.2056
520322,3.091099,-127.4468,44194.802005295,4.191099,0,-127.4468
520339,3.089799,-127.4468,44194.802017889,4.189799,0,-127.4468
520356,3.089799,-106.2056,44194.802030480,4.189799,0,-106.2056
520373,3.091099,-127.4468,44194.802043074,4.191099,0,-127.4468
520390,3.089799,-127.4468,44194.802055666,4.189799,0,-127.4468
520407,3.091099,-127.4468,44194.802068258,4.191099,0,-127.4468
520424,3.089799,-127.4468,44194.802080851,4.189799,0,-127.4468
520441,3.091099,-127.4468,44194.802093443,4.191099,0,-127.4468
520458,3.091099,-127.4468,44194.802106037,4.191099,0,-127.4468
520475,3.091099,-127.4468,44194.802118629,4.191099,0,-127.4468
520492,3.091099,-106.2056,44194.802131223,4.191099,0,-106.2056
520509,3.089799,-127.4468,44194.802143814,4.189799,0,-127.4468
520526,3.091099,-127.4468,44194.802156406,4.191099,0,-127.4468
520543,3.089799,-127.4468,44194.802169000,4.189799,0,-127.4468
520560,3.091099,-127.4468,44194.802181592,4.191099,0,-127.4468
520577,3.091099,-127.4468,44194.802194184,4.191099,0,-127.4468
520594,3.089799,-106.2056,44194.802206777,4.189799,0,-106.2056
520611,3.091099,-127.4468,44194.802219369,4.191099,0,-127.4468
520628,3.089799,-127.4468,44194.802231963,4.189799,0,-127.4468
520645,3.091099,-106.2056,44194.802244555,4.191099,0,-106.2056
520662,3.089799,-127.4468,44194.802257148,4.189799,0,-127.4468
520679,3.091099,-127.4468,44194.802269740,4.191099,0,-127.4468
520696,3.091099,-127.4468,44194.802282332,4.191099,0,-127.4468
520713,3.089799,-127.4468,44194.802294926,4.189799,0,-127.4468
520730,3.091099,-106.2056,44194.802307518,4.191099,0,-106.2056
520747,3.091099,-127.4468,44194.802320111,4.191099,0,-127.4468
520764,3.091099,-127.4468,44194.802332703,4.191099,0,-127.4468
520781,3.089799,-127.4468,44194.802345295,4.189799,0,-127.4468
520798,3.089799,-106.2056,44194.802357889,4.189799,0,-106.2056
520815,3.091099,-106.2056,44194.802370481,4.191099,0,-106.2056
520832,3.091099,-106.2056,44194.802383074,4.191099,0,-106.2056
520849,3.091099,-127.4468,44194.802395666,4.191099,0,-127.4468
520866,3.091099,-127.4468,44194.802408258,4.191099,0,-127.4468
520883,3.091099,-106.2056,44194.802420852,4.191099,0,-106.2056
520900,3.091099,-127.4468,44194.802433444,4.191099,0,-127.4468
520917,3.089799,-106.2056,44194.802446037,4.189799,0,-106.2056
520934,3.091099,-106.2056,44194.802458629,4.191099,0,-106.2056
520951,3.091099,-106.2056,44194.802471221,4.191099,0,-106.2056
520968,3.091099,-106.2056,44194.802483815,4.191099,0,-106.2056
520985,3.089799,-106.2056,44194.802496407,4.189799,0,-106.2056
521002,3.091099,-106.2056,44194.802509000,4.191099,0,-106.2056
521019,3.091099,-106.2056,44194.802521592,4.191099,0,-106.2056
521036,3.089799,-106.2056,44194.802534184,4.189799,0,-106.2056
521053,3.091099,-106.2056,44194.802546778,4.191099,0,-106.2056
521070,3.089799,-106.2056,44194.802559369,4.189799,0,-106.2056
521087,3.091099,-106.2056,44194.802571963,4.191099,0,-106.2056
521104,3.091099,-106.2056,44194.802584555,4.191099,0,-106.2056
521121,3.091099,-106.2056,44194.802597147,4.191099,0,-106.2056
521138,3.091099,-106.2056,44194.802609741,4.191099,0,-106.2056
521155,3.089799,-127.4468,44194.802622332,4.189799,0,-127.4468
521172,3.091099,-127.4468,44194.802634926,4.191099,0,-127.4468
521189,3.091099,-127.4468,44194.802647518,4.191099,0,-127.4468
521206,3.091099,-106.2056,44194.802660110,4.191099,0,-106.2056
521223,3.091099,-127.4468,44194.802672703,4.191099,0,-127.4468
521240,3.091099,-106.2056,44194.802685295,4.191099,0,-106.2056
521257,3.091099,-127.4468,44194.802697889,4.191099,0,-127.4468
521274,3.089799,-127.4468,44194.802710481,4.189799,0,-127.4468
521291,3.091099,-127.4468,44194.802723073,4.191099,0,-127.4468
521308,3.091099,-127.4468,44194.802735667,4.191099,0,-127.4468
521325,3.091099,-127.4468,44194.802748258,4.191099,0,-127.4468
521342,3.091099,-127.4468,44194.802760852,4.191099,0,-127.4468
521359,3.091099,-127.4468,44194.802773444,4.191099,0,-127.4468
521376,3.091099,-127.4468,44194.802786036,4.191099,0,-127.4468
521393,3.089799,-127.4468,44194.802798629,4.189799,0,-127.4468
521410,3.091099,-127.4468,44194.802811221,4.191099,0,-127.4468
521427,3.089799,-127.4468,44194.802823815,4.189799,0,-127.4468
521444,3.089799,-127.4468,44194.802836407,4.189799,0,-127.4468
521461,3.091099,-127.4468,44194.802848999,4.191099,0,-127.4468
521478,3.091099,-127.4468,44194.802861592,4.191099,0,-127.4468
521495,3.091099,-127.4468,44194.802874184,4.191099,0,-127.4468
521512,3.089799,-127.4468,44194.802886778,4.189799,0,-127.4468
521529,3.091099,-127.4468,44194.802899370,4.191099,0,-127.4468
521546,3.089799,-127.4468,44194.802911962,4.189799,0,-127.4468
521563,3.091099,-127.4468,44194.802924555,4.191099,0,-127.4468
521580,3.091099,-127.4468,44194.802937147,4.191099,0,-127.4468
521597,3.089799,-127.4468,44194.802949741,4.189799,0,-127.4468
521614,3.091099,-127.4468,44194.802962333,4.191099,0,-127.4468
521631,3.091099,-127.4468,44194.802974925,4.191099,0,-127.4468
521648,3.091099,-127.4468,44194.802987518,4.191099,0,-127.4468
521665,3.091099,-127.4468,44194.803000110,4.191099,0,-127.4468
521682,3.089799,-127.4468,44194.803012704,4.189799,0,-127.4468
521699,3.091099,-127.4468,44194.803025296,4.191099,0,-127.4468
521716,3.091099,-127.4468,44194.803037887,4.191099,0,-127.4468
521733,3.091099,-127.4468,44194.803050481,4.191099,0,-127.4468
521750,3.091099,-127.4468,44194.803063073,4.191099,0,-127.4468
521767,3.091099,-127.4468,44194.803075667,4.191099,0,-127.4468
521784,3.091099,-127.4468,44194.803088259,4.191099,0,-127.4468
521801,3.091099,-127.4468,44194.803100850,4.191099,0,-127.4468
521818,3.091099,-127.4468,44194.803113444,4.191099,0,-127.4468
521835,3.091099,-127.4468,44194.803126036,4.191099,0,-127.4468
521852,3.091099,-127.4468,44194.803138630,4.191099,0,-127.4468
521869,3.091099,-127.4468,44194.803151221,4.191099,0,-127.4468
521886,3.091099,-127.4468,44194.803163813,4.191099,0,-127.4468
521903,3.091099,-127.4468,44194.803176407,4.191099,0,-127.4468
521920,3.091099,-106.2056,44194.803188999,4.191099,0,-106.2056
521937,3.091099,-106.2056,44194.803201593,4.191099,0,-106.2056
521954,3.089799,-106.2056,44194.803214184,4.189799,0,-106.2056
521971,3.089799,-106.2056,44194.803226778,4.189799,0,-106.2056
521988,3.089799,-106.2056,44194.803239370,4.189799,0,-106.2056
522005,3.091099,-106.2056,44194.803251962,4.191099,0,-106.2056
522022,3.092398,-106.2056,44194.803264555,4.192398,0,-106.2056
522039,3.091099,-106.2056,44194.803277147,4.191099,0,-106.2056
522056,3.092398,-106.2056,44194.803289741,4.192398,0,-106.2056
522073,3.091099,-106.2056,44194.803302333,4.191099,0,-106.2056
522090,3.091099,-106.2056,44194.803314925,4.191099,0,-106.2056
522107,3.091099,-106.2056,44194.803327518,4.191099,0,-106.2056
522124,3.089799,-106.2056,44194.803340110,4.189799,0,-106.2056
522141,3.091099,-106.2056,44194.803352704,4.191099,0,-106.2056
522158,3.089799,-106.2056,44194.803365296,4.189799,0,-106.2056
522175,3.091099,-106.2056,44194.803377888,4.191099,0,-106.2056
522192,3.089799,-106.2056,44194.803390481,4.189799,0,-106.2056
522209,3.091099,-106.2056,44194.803403073,4.191099,0,-106.2056
522226,3.091099,-106.2056,44194.803415667,4.191099,0,-106.2056
522243,3.091099,-106.2056,44194.803428259,4.191099,0,-106.2056
522260,3.091099,-106.2056,44194.803440851,4.191099,0,-106.2056
522277,3.089799,-106.2056,44194.803453444,4.189799,0,-106.2056
522294,3.091099,-106.2056,44194.803466036,4.191099,0,-106.2056
522311,3.091099,-106.2056,44194.803478630,4.191099,0,-106.2056
522328,3.091099,-106.2056,44194.803491222,4.191099,0,-106.2056
522345,3.091099,-106.2056,44194.803503813,4.191099,0,-106.2056
522362,3.089799,-106.2056,44194.803516407,4.189799,0,-106.2056
522379,3.091099,-106.2056,44194.803528999,4.191099,0,-106.2056
522396,3.091099,-106.2056,44194.803541593,4.191099,0,-106.2056
522413,3.091099,-106.2056,44194.803554185,4.191099,0,-106.2056
522430,3.091099,-106.2056,44194.803566776,4.191099,0,-106.2056
522447,3.089799,-106.2056,44194.803579370,4.189799,0,-106.2056
522464,3.091099,-106.2056,44194.803591962,4.191099,0,-106.2056
522481,3.089799,-106.2056,44194.803604556,4.189799,0,-106.2056
522498,3.091099,-106.2056,44194.803617147,4.191099,0,-106.2056
522515,3.091099,-106.2056,44194.803629739,4.191099,0,-106.2056
522532,3.091099,-106.2056,44194.803642333,4.191099,0,-106.2056
522549,3.091099,-106.2056,44194.803654925,4.191099,0,-106.2056
522566,3.091099,-106.2056,44194.803667519,4.191099,17,-106.2056
522583,3.092398,-106.2056,44194.803680110,4.192398,17,-106.2056
522600,3.092398,-106.2056,44194.803692702,4.192398,17,-106.2056
522617,3.092398,-106.2056,44194.803705296,4.192398,17,-106.2056
522634,3.091099,-106.2056,44194.803717888,4.191099,17,-106.2056
522651,3.091099,-106.2056,44194.803730481,4.191099,17,-106.2056
522668,3.092398,-106.2056,44194.803743073,4.192398,17,-106.2056
522685,3.092398,-106.2056,44194.803755667,4.192398,17,-106.2056
522702,3.092398,-106.2056,44194.803768259,4.192398,17,-106.2056
522719,3.091099,-106.2056,44194.803780851,4.191099,17,-106.2056
522736,3.091099,-106.2056,44194.803793444,4.191099,17,-106.2056
522753,3.092398,-106.2056,44194.803806036,4.192398,17,-106.2056
522770,3.092398,-106.2056,44194.803818630,4.192398,17,-106.2056
522787,3.092398,-106.2056,44194.803831222,4.192398,17,-106.2056
522804,3.092398,-106.2056,44194.803843814,4.192398,17,-106.2056
522821,3.092398,-106.2056,44194.803856407,4.192398,17,-106.2056
522838,3.092398,-106.2056,44194.803868999,4.192398,17,-106.2056
522855,3.092398,-106.2056,44194.803881593,4.192398,17,-106.2056
522872,3.092398,-106.2056,44194.803894185,4.192398,17,-106.2056
522889,3.091099,-106.2056,44194.803906777,4.191099,17,-106.2056
522906,3.092398,-106.2056,44194.803919370,4.192398,17,-106.2056
522923,3.091099,-106.2056,44194.803931962,4.191099,17,-106.2056
522940,3.092398,-106.2056,44194.803944556,4.192398,17,-106.2056
522957,3.092398,-106.2056,44194.803957148,4.192398,17,-106.2056
522974,3.092398,-106.2056,44194.803969739,4.192398,17,-106.2056
522991,3.092398,-84.96449,44194.803982333,4.192398,17,-84.96449
