Row,CMPP,RPPV,TIME_1900,RCPP,SOLSTATE
514382,3.091099,-63.72338,44194.797605295,4.191099,0
514383,3.091099,-63.72338,44194.797606037,4.191099,0
514384,3.092398,-63.72338,44194.797606777,4.192398,0
514385,3.091099,-63.72338,44194.797607518,4.191099,0
514386,3.089799,-63.72338,44194.797608258,4.189799,0
514387,3.091099,-63.72338,44194.797608999,4.191099,0
514388,3.091099,-63.72338,44194.797609741,4.191099,0
514389,3.091099,-63.72338,44194.797610481,4.191099,0
514390,3.091099,-63.72338,44194.797611222,4.191099,0
514391,3.092398,-63.72338,44194.797611962,4.192398,0
514392,3.091099,-63.72338,44194.797612704,4.191099,0
514393,3.091099,-63.72338,44194.797613443,4.191099,0
514394,3.091099,-63.72338,44194.797614185,4.191099,0
514395,3.091099,-63.72338,44194.797614925,4.191099,0
514396,3.089799,-63.72338,44194.797615666,4.189799,0
514397,3.092398,-63.72338,44194.797616408,4.192398,0
514398,3.091099,-63.72338,44194.797617147,4.191099,0
514399,3.091099,-63.72338,44194.797617889,4.191099,0
514400,3.092398,-63.72338,44194.797618629,4.192398,0
514401,3.091099,-63.72338,44194.797619370,4.191099,0
514402,3.091099,-63.72338,44194.797620110,4.191099,0
514403,3.091099,-63.72338,44194.797620852,4.191099,0
514404,3.091099,-63.72338,44194.797621591,4.191099,0
514405,3.091099,-63.72338,44194.797622333,4.191099,0
514406,3.091099,-63.72338,44194.797623073,4.191099,0
514407,3.091099,-63.72338,44194.797623814,4.191099,0
514408,3.091099,-63.72338,44194.797624556,4.191099,0
514409,3.091099,-63.72338,44194.797625295,4.191099,0
514410,3.091099,-63.72338,44194.797626037,4.191099,0
514411,3.091099,-63.72338,44194.797626777,4.191099,0
514412,3.092398,-63.72338,44194.797627518,4.192398,0
514413,3.092398,-63.72338,44194.797628258,4.192398,0
514414,3.091099,-63.72338,44194.797629000,4.191099,0
514415,3.091099,-63.72338,44194.797629739,4.191099,0
514416,3.092398,-63.72338,44194.797630481,4.192398,0
514417,3.091099,-63.72338,44194.797631222,4.191099,0
514418,3.091099,-63.72338,44194.797631962,4.191099,0
514419,3.092398,-63.72338,44194.797632704,4.192398,0
514420,3.091099,-63.72338,44194.797633443,4.191099,0
514421,3.091099,-63.72338,44194.797634185,4.191099,0
514422,3.092398,-63.72338,44194.797634925,4.192398,0
514423,3.091099,-63.72338,44194.797635666,4.191099,0
514424,3.091099,-63.72338,44194.797636406,4.191099,0
514425,3.091099,-63.72338,44194.797637148,4.191099,0
514426,3.091099,-63.72338,44194.797637889,4.191099,0
514427,3.089799,-63.72338,44194.797638629,4.189799,0
514428,3.092398,-63.72338,44194.797639370,4.192398,0
514429,3.091099,-42.48223,44194.797640110,4.191099,0
514430,3.091099,-42.48223,44194.797640852,4.191099,0
514431,3.091099,-42.48223,44194.797641591,4.191099,0
514432,3.091099,-63.72338,44194.797642333,4.191099,0
514433,3.091099,-63.72338,44194.797643073,4.191099,0
514434,3.091099,-63.72338,44194.797643814,4.191099,0
514435,3.091099,-63.72338,44194.797644556,4.191099,0
514436,3.091099,-63.72338,44194.797645296,4.191099,0
514437,3.091099,-63.72338,44194.797646037,4.191099,0
514438,3.091099,-63.72338,44194.797646777,4.191099,0
514439,3.089799,-63.72338,44194.797647518,4.189799,0
514440,3.092398,-63.72338,44194.797648258,4.192398,0
514441,3.092398,-63.72338,44194.797649000,4.192398,0
514442,3.091099,-63.72338,44194.797649739,4.191099,0
514443,3.092398,-63.72338,44194.797650481,4.192398,0
514444,3.092398,-63.72338,44194.797651221,4.192398,0
514445,3.091099,-63.72338,44194.797651962,4.191099,0
514446,3.091099,-63.72338,44194.797652704,4.191099,0
514447,3.091099,-63.72338,44194.797653444,4.191099,0
514448,3.091099,-63.72338,44194.797654185,4.191099,0
514449,3.091099,-63.72338,44194.797654925,4.191099,0
514450,3.092398,-63.72338,44194.797655666,4.192398,0
514451,3.091099,-63.72338,44194.797656406,4.191099,0
514452,3.091099,-63.72338,44194.797657148,4.191099,0
514453,3.091099,-63.72338,44194.797657887,4.191099,0
514454,3.091099,-63.72338,44194.797658629,4.191099,0
514455,3.091099,-63.72338,44194.797659371,4.191099,0
514456,3.092398,-63.72338,44194.797660110,4.192398,0
514457,3.091099,-63.72338,44194.797660852,4.191099,0
514458,3.089799,-63.72338,44194.797661592,4.189799,0
514459,3.092398,-63.72338,44194.797662333,4.192398,0
514460,3.091099,-63.72338,44194.797663073,4.191099,0
514461,3.091099,-63.72338,44194.797663814,4.191099,0
514462,3.091099,-63.72338,44194.797664554,4.191099,0
514463,3.091099,-63.72338,44194.797665296,4.191099,0
514464,3.091099,-63.72338,44194.797666037,4.191099,0
514465,3.092398,-63.72338,44194.797666777,4.192398,0
514466,3.091099,-63.72338,44194.797667518,4.191099,0
514467,3.091099,-63.72338,44194.797668258,4.191099,0
514468,3.091099,-63.72338,44194.797669000,4.191099,0
514469,3.091099,-63.72338,44194.797669740,4.191099,0
514470,3.091099,-63.72338,44194.797670481,4.191099,0
514471,3.091099,-63.72338,44194.797671221,4.191099,0
514472,3.091099,-63.72338,44194.797671962,4.191099,0
514473,3.091099,-63.72338,44194.797672704,4.191099,0
514474,3.091099,-63.72338,44194.797673444,4.191099,0
514475,3.091099,-63.72338,44194.797674185,4.191099,0
514476,3.091099,-63.72338,44194.797674925,4.191099,0
514477,3.091099,-63.72338,44194.797675667,4.191099,0
514478,3.091099,-63.72338,44194.797676406,4.191099,0
514479,3.091099,-63.72338,44194.797677148,4.191099,0
514480,3.091099,-63.72338,44194.797677888,4.191099,0
514481,3.092398,-63.72338,44194.797678629,4.192398,0
514482,3.091099,-63.72338,44194.797679369,4.191099,0
514483,3.091099,-63.72338,44194.797680110,4.191099,0
514484,3.091099,-63.72338,44194.797680852,4.191099,0
514485,3.091099,-63.72338,44194.797681592,4.191099,0
514486,3.091099,-63.72338,44194.797682333,4.191099,0
514487,3.091099,-63.72338,44194.797683073,4.191099,0
514488,3.091099,-63.72338,44194.797683815,4.191099,0
514489,3.091099,-63.72338,44194.797684554,4.191099,0
514490,3.091099,-63.72338,44194.797685296,4.191099,0
514491,3.092398,-42.48223,44194.797686036,4.192398,0
514492,3.091099,-42.48223,44194.797686777,4.191099,0
514493,3.091099,-63.72338,44194.797687519,4.191099,0
514494,3.092398,-63.72338,44194.797688258,4.192398,0
514495,3.091099,-63.72338,44194.797689000,4.191099,0
514496,3.091099,-63.72338,44194.797689740,4.191099,0
514497,3.092398,-63.72338,44194.797690481,4.192398,0
514498,3.091099,-63.72338,44194.797691221,4.191099,0
514499,3.091099,-63.72338,44194.797691963,4.191099,0
514500,3.091099,-63.72338,44194.797692702,4.191099,0
514501,3.091099,-63.72338,44194.797693444,4.191099,0
514502,3.089799,-63.72338,44194.797694185,4.189799,0
514503,3.091099,-63.72338,44194.797694925,4.191099,0
514504,3.091099,-63.72338,44194.797695667,4.191099,0
514505,3.091099,-63.72338,44194.797696406,4.191099,0
514506,3.091099,-63.72338,44194.797697148,4.191099,0
514507,3.091099,-63.72338,44194.797697888,4.191099,0
514508,3.091099,-63.72338,44194.797698629,4.191099,0
514509,3.091099,-63.72338,44194.797699369,4.191099,0
514510,3.091099,-63.72338,44194.797700111,4.191099,0
514511,3.091099,-63.72338,44194.797700852,4.191099,0
514512,3.091099,-63.72338,44194.797701592,4.191099,0
514513,3.091099,-63.72338,44194.797702333,4.191099,0
514514,3.091099,-63.72338,44194.797703073,4.191099,0
514515,3.091099,-63.72338,44194.797703815,4.191099,0
514516,3.091099,-63.72338,44194.797704554,4.191099,0
514517,3.091099,-63.72338,44194.797705296,4.191099,0
514518,3.091099,-42.48223,44194.797706036,4.191099,0
514519,3.091099,-63.72338,44194.797706777,4.191099,0
514520,3.091099,-63.72338,44194.797707519,4.191099,0
514521,3.089799,-63.72338,44194.797708258,4.189799,0
514522,3.091099,-63.72338,44194.797709000,4.191099,0
514523,3.089799,-63.72338,44194.797709740,4.189799,0
514524,3.091099,-42.48223,44194.797710481,4.191099,0
514525,3.091099,-63.72338,44194.797711221,4.191099,0
514526,3.091099,-63.72338,44194.797711963,4.191099,0
514527,3.091099,-63.72338,44194.797712702,4.191099,0
514528,3.091099,-63.72338,44194.797713444,4.191099,0
514529,3.091099,-63.72338,44194.797714184,4.191099,0
514530,3.091099,-63.72338,44194.797714925,4.191099,0
514531,3.091099,-63.72338,44194.797715667,4.191099,0
514532,3.091099,-63.72338,44194.797716407,4.191099,0
514533,3.091099,-63.72338,44194.797717148,4.191099,0
514534,3.091099,-63.72338,44194.797717888,4.191099,0
514535,3.091099,-63.72338,44194.797718629,4.191099,0
514536,3.091099,-42.48223,44194.797719369,4.191099,0
514537,3.091099,-63.72338,44194.797720111,4.191099,0
514538,3.091099,-63.72338,44194.797720850,4.191099,0
514539,3.091099,-63.72338,44194.797721592,4.191099,0
514540,3.091099,-63.72338,44194.797722333,4.191099,0
514541,3.091099,-63.72338,44194.797723073,4.191099,0
514542,3.091099,-63.72338,44194.797723815,4.191099,0
514543,3.091099,-63.72338,44194.797724555,4.191099,0
514544,3.091099,-63.72338,44194.797725296,4.191099,0
514545,3.091099,-63.72338,44194.797726036,4.191099,0
514546,3.091099,-63.72338,44194.797726777,4.191099,0
514547,3.091099,-42.48223,44194.797727517,4.191099,0
514548,3.091099,-42.48223,44194.797728259,4.191099,0
514549,3.091099,-42.48223,44194.797729000,4.191099,0
514550,3.091099,-42.48223,44194.797729740,4.191099,0
514551,3.092398,-42.48223,44194.797730482,4.192398,0
514552,3.091099,-63.72338,44194.797731221,4.191099,0
514553,3.091099,-63.72338,44194.797731963,4.191099,0
514554,3.091099,-63.72338,44194.797732703,4.191099,0
514555,3.091099,-63.72338,44194.797733444,4.191099,0
514556,3.091099,-63.72338,44194.797734184,4.191099,0
514557,3.091099,-63.72338,44194.797734925,4.191099,0
514558,3.091099,-63.72338,44194.797735665,4.191099,0
514559,3.091099,-63.72338,44194.797736407,4.191099,0
514560,3.091099,-63.72338,44194.797737148,4.191099,0
514561,3.091099,-63.72338,44194.797737888,4.191099,0
514562,3.091099,-63.72338,44194.797738630,4.191099,0
514563,3.091099,-63.72338,44194.797739369,4.191099,0
514564,3.091099,-63.72338,44194.797740111,4.191099,0
514565,3.091099,-63.72338,44194.797740851,4.191099,0
514566,3.092398,-63.72338,44194.797741592,4.192398,0
514567,3.091099,-63.72338,44194.797742332,4.191099,0
514568,3.089799,-63.72338,44194.797743073,4.189799,0
514569,3.091099,-63.72338,44194.797743815,4.191099,0
514570,3.091099,-63.72338,44194.797744555,4.191099,0
514571,3.091099,-63.72338,44194.797745296,4.191099,0
514572,3.091099,-63.72338,44194.797746036,4.191099,0
514573,3.091099,-63.72338,44194.797746778,4.191099,0
514574,3.091099,-63.72338,44194.797747517,4.191099,0
514575,3.092398,-63.72338,44194.797748259,4.192398,0
514576,3.092398,-63.72338,44194.797748999,4.192398,0
514577,3.091099,-63.72338,44194.797749740,4.191099,0
514578,3.091099,-63.72338,44194.797750482,4.191099,0
514579,3.092398,-63.72338,44194.797751221,4.192398,0
514580,3.091099,-63.72338,44194.797751963,4.191099,0
514581,3.091099,-63.72338,44194.797752703,4.191099,0
514582,3.092398,-63.72338,44194.797753444,4.192398,0
514583,3.091099,-63.72338,44194.797754184,4.191099,0
514584,3.091099,-63.72338,44194.797754925,4.191099,0
514585,3.091099,-63.72338,44194.797755665,4.191099,0
514586,3.091099,-63.72338,44194.797756407,4.191099,0
514587,3.091099,-63.72338,44194.797757148,4.191099,0
514588,3.092398,-63.72338,44194.797757888,4.192398,0
514589,3.091099,-63.72338,44194.797758630,4.191099,0
514590,3.091099,-63.72338,44194.797759369,4.191099,0
514591,3.091099,-63.72338,44194.797760111,4.191099,0
514592,3.091099,-63.72338,44194.797760851,4.191099,0
514593,3.091099,-63.72338,44194.797761592,4.191099,0
514594,3.092398,-63.72338,44194.797762332,4.192398,0
514595,3.091099,-63.72338,44194.797763074,4.191099,0
514596,3.091099,-63.72338,44194.797763815,4.191099,0
514597,3.091099,-63.72338,44194.797764555,4.191099,0
514598,3.091099,-63.72338,44194.797765296,4.191099,0
514599,3.091099,-63.72338,44194.797766036,4.191099,0
514600,3.092398,-63.72338,44194.797766778,4.192398,0
514601,3.092398,-63.72338,44194.797767517,4.192398,0
514602,3.091099,-63.72338,44194.797768259,4.191099,0
514603,3.091099,-63.72338,44194.797768999,4.191099,0
514604,3.091099,-63.72338,44194.797769740,4.191099,0
514605,3.091099,-63.72338,44194.797770480,4.191099,0
514606,3.089799,-63.72338,44194.797771222,4.189799,0
514607,3.091099,-63.72338,44194.797771963,4.191099,0
514608,3.091099,-63.72338,44194.797772703,4.191099,0
514609,3.089799,-63.72338,44194.797773444,4.189799,0
514610,3.092398,-63.72338,44194.797774184,4.192398,0
514611,3.091099,-63.72338,44194.797774926,4.191099,0
514612,3.089799,-63.72338,44194.797775665,4.189799,0
514613,3.091099,-63.72338,44194.797776407,4.191099,0
514614,3.091099,-63.72338,44194.797777147,4.191099,0
514615,3.091099,-63.72338,44194.797777888,4.191099,0
514616,3.092398,-63.72338,44194.797778630,4.192398,0
514617,3.091099,-63.72338,44194.797779370,4.191099,0
514618,3.091099,-63.72338,44194.797780111,4.191099,0
514619,3.091099,-63.72338,44194.797780851,4.191099,0
514620,3.091099,-42.48223,44194.797781592,4.191099,0
514621,3.089799,-42.48223,44194.797782332,4.189799,0
514622,3.091099,-63.72338,44194.797783074,4.191099,0
514623,3.091099,-63.72338,44194.797783813,4.191099,0
514624,3.091099,-63.72338,44194.797784555,4.191099,0
514625,3.092398,-63.72338,44194.797785296,4.192398,0
514626,3.091099,-63.72338,44194.797786036,4.191099,0
514627,3.091099,-63.72338,44194.797786778,4.191099,0
514628,3.091099,-63.72338,44194.797787518,4.191099,0
514629,3.092398,-63.72338,44194.797788259,4.192398,0
514630,3.091099,-63.72338,44194.797788999,4.191099,0
514631,3.091099,-63.72338,44194.797789740,4.191099,0
514632,3.092398,-63.72338,44194.797790480,4.192398,0
514633,3.091099,-63.72338,44194.797791222,4.191099,0
514634,3.089799,-63.72338,44194.797791963,4.189799,0
514635,3.091099,-63.72338,44194.797792703,4.191099,0
514636,3.091099,-63.72338,44194.797793445,4.191099,0
514637,3.091099,-63.72338,44194.797794184,4.191099,0
514638,3.092398,-63.72338,44194.797794926,4.192398,0
514639,3.091099,-63.72338,44194.797795666,4.191099,0
514640,3.091099,-63.72338,44194.797796407,4.191099,0
514641,3.091099,-63.72338,44194.797797147,4.191099,0
514642,3.091099,-63.72338,44194.797797888,4.191099,0
514643,3.091099,-63.72338,44194.797798630,4.191099,0
514644,3.091099,-63.72338,44194.797799370,4.191099,0
514645,3.091099,-63.72338,44194.797800111,4.191099,0
514646,3.091099,-63.72338,44194.797800851,4.191099,0
514647,3.091099,-63.72338,44194.797801592,4.191099,0
514648,3.091099,-63.72338,44194.797802332,4.191099,0
514649,3.091099,-63.72338,44194.797803074,4.191099,0
514650,3.091099,-63.72338,44194.797803814,4.191099,0
514651,3.091099,-63.72338,44194.797804555,4.191099,0
514652,3.091099,-63.72338,44194.797805295,4.191099,0
514653,3.091099,-63.72338,44194.797806036,4.191099,0
514654,3.091099,-63.72338,44194.797806778,4.191099,0
514655,3.091099,-63.72338,44194.797807518,4.191099,0
514656,3.091099,-63.72338,44194.797808259,4.191099,0
514657,3.092398,-63.72338,44194.797808999,4.192398,0
514658,3.091099,-63.72338,44194.797809740,4.191099,0
514659,3.091099,-63.72338,44194.797810480,4.191099,0
514660,3.091099,-63.72338,44194.797811222,4.191099,0
514661,3.091099,-63.72338,44194.797811961,4.191099,0
514662,3.089799,-63.72338,44194.797812703,4.189799,0
514663,3.091099,-63.72338,44194.797813445,4.191099,0
514664,3.092398,-63.72338,44194.797814184,4.192398,0
514665,3.091099,-63.72338,44194.797814926,4.191099,0
514666,3.091099,-63.72338,44194.797815666,4.191099,0
514667,3.091099,-63.72338,44194.797816407,4.191099,0
514668,3.091099,-63.72338,44194.797817147,4.191099,0
514669,3.091099,-63.72338,44194.797817889,4.191099,0
514670,3.091099,-63.72338,44194.797818628,4.191099,0
514671,3.089799,-63.72338,44194.797819370,4.189799,0
514672,3.091099,-63.72338,44194.797820111,4.191099,0
514673,3.091099,-63.72338,44194.797820851,4.191099,0
514674,3.091099,-63.72338,44194.797821593,4.191099,0
514675,3.091099,-63.72338,44194.797822332,4.191099,0
514676,3.091099,-63.72338,44194.797823074,4.191099,0
514677,3.091099,-63.72338,44194.797823814,4.191099,0
514678,3.091099,-63.72338,44194.797824555,4.191099,0
514679,3.092398,-63.72338,44194.797825295,4.192398,0
514680,3.091099,-63.72338,44194.797826037,4.191099,0
514681,3.091099,-63.72338,44194.797826778,4.191099,0
514682,3.091099,-63.72338,44194.797827518,4.191099,0
514683,3.091099,-63.72338,44194.797828259,4.191099,0
514684,3.091099,-63.72338,44194.797828999,4.191099,0
514685,3.092398,-63.72338,44194.797829741,4.192398,0
514686,3.091099,-63.72338,44194.797830480,4.191099,0
514687,3.091099,-63.72338,44194.797831222,4.191099,0
514688,3.091099,-63.72338,44194.797831962,4.191099,0
514689,3.091099,-63.72338,44194.797832703,4.191099,0
514690,3.091099,-63.72338,44194.797833445,4.191099,0
514691,3.091099,-63.72338,44194.797834184,4.191099,0
514692,3.091099,-63.72338,44194.797834926,4.191099,0
514693,3.089799,-63.72338,44194.797835666,4.189799,0
514694,3.091099,-63.72338,44194.797836407,4.191099,0
514695,3.091099,-63.72338,44194.797837147,4.191099,0
514696,3.091099,-63.72338,44194.797837889,4.191099,0
514697,3.092398,-63.72338,44194.797838628,4.192398,0
514698,3.092398,-63.72338,44194.797839370,4.192398,0
514699,3.091099,-63.72338,44194.797840110,4.191099,0
514700,3.091099,-63.72338,44194.797840851,4.191099,0
514701,3.091099,-63.72338,44194.797841593,4.191099,0
514702,3.089799,-63.72338,44194.797842333,4.189799,0
514703,3.091099,-63.72338,44194.797843074,4.191099,0
514704,3.091099,-63.72338,44194.797843814,4.191099,0
514705,3.091099,-63.72338,44194.797844555,4.191099,0
514706,3.091099,-63.72338,44194.797845295,4.191099,0
514707,3.091099,-63.72338,44194.797846037,4.191099,0
514708,3.091099,-63.72338,44194.797846776,4.191099,0
514709,3.091099,-63.72338,44194.797847518,4.191099,0
514710,3.092398,-63.72338,44194.797848259,4.192398,0
514711,3.091099,-63.72338,44194.797848999,4.191099,0
514712,3.091099,-63.72338,44194.797849741,4.191099,0
514713,3.091099,-63.72338,44194.797850480,4.191099,0
514714,3.091099,-63.72338,44194.797851222,4.191099,0
514715,3.089799,-63.72338,44194.797851962,4.189799,0
514716,3.091099,-63.72338,44194.797852703,4.191099,0
514717,3.091099,-63.72338,44194.797853443,4.191099,0
514718,3.091099,-63.72338,44194.797854185,4.191099,0
514719,3.091099,-63.72338,44194.797854926,4.191099,0
514720,3.091099,-63.72338,44194.797855666,4.191099,0
514721,3.091099,-63.72338,44194.797856407,4.191099,0
514722,3.089799,-63.72338,44194.797857147,4.189799,0
514723,3.091099,-63.72338,44194.797857889,4.191099,0
514724,3.091099,-63.72338,44194.797858629,4.191099,0
514725,3.091099,-63.72338,44194.797859370,4.191099,0
514726,3.091099,-63.72338,44194.797860110,4.191099,0
514727,3.091099,-63.72338,44194.797860851,4.191099,0
514728,3.089799,-63.72338,44194.797861591,4.189799,0
514729,3.091099,-63.72338,44194.797862333,4.191099,0
514730,3.091099,-63.72338,44194.797863074,4.191099,0
514731,3.091099,-63.72338,44194.797863814,4.191099,0
514732,3.092398,-63.72338,44194.797864555,4.192398,0
514733,3.091099,-63.72338,44194.797865295,4.191099,0
514734,3.091099,-63.72338,44194.797866037,4.191099,0
514735,3.091099,-63.72338,44194.797866777,4.191099,0
514736,3.091099,-63.72338,44194.797867518,4.191099,0
514737,3.089799,-63.72338,44194.797868258,4.189799,0
514738,3.089799,-63.72338,44194.797868999,4.189799,0
514739,3.091099,-63.72338,44194.797869741,4.191099,0
514740,3.089799,-63.72338,44194.797870481,4.189799,0
514741,3.091099,-63.72338,44194.797871222,4.191099,0
514742,3.091099,-63.72338,44194.797871962,4.191099,0
514743,3.091099,-63.72338,44194.797872703,4.191099,0
514744,3.091099,-63.72338,44194.797873443,4.191099,0
514745,3.092398,-63.72338,44194.797874185,4.192398,0
514746,3.091099,-63.72338,44194.797874924,4.191099,0
514747,3.091099,-63.72338,44194.797875666,4.191099,0
514748,3.091099,-63.72338,44194.797876408,4.191099,0
514749,3.089799,-63.72338,44194.797877147,4.189799,0
514750,3.091099,-63.72338,44194.797877889,4.191099,0
514751,3.091099,-63.72338,44194.797878629,4.191099,0
514752,3.091099,-63.72338,44194.797879370,4.191099,0
514753,3.091099,-63.72338,44194.797880110,4.191099,0
514754,3.091099,-63.72338,44194.797880851,4.191099,0
514755,3.089799,-63.72338,44194.797881591,4.189799,0
514756,3.089799,-63.72338,44194.797882333,4.189799,0
514757,3.091099,-63.72338,44194.797883074,4.191099,0
514758,3.091099,-63.72338,44194.797883814,4.191099,0
514759,3.091099,-63.72338,44194.797884556,4.191099,0
514760,3.091099,-63.72338,44194.797885295,4.191099,0
514761,3.092398,-63.72338,44194.797886037,4.192398,0
514762,3.091099,-63.72338,44194.797886777,4.191099,0
514763,3.089799,-63.72338,44194.797887518,4.189799,0
514764,3.091099,-63.72338,44194.797888258,4.191099,0
514765,3.089799,-63.72338,44194.797888999,4.189799,0
514766,3.091099,-63.72338,44194.797889741,4.191099,0
514767,3.091099,-63.72338,44194.797890481,4.191099,0
514768,3.089799,-63.72338,44194.797891222,4.189799,0
514769,3.091099,-63.72338,44194.797891962,4.191099,0
514770,3.091099,-63.72338,44194.797892704,4.191099,0
514771,3.091099,-63.72338,44194.797893443,4.191099,0
514772,3.091099,-63.72338,44194.797894185,4.191099,0
514773,3.091099,-63.72338,44194.797894925,4.191099,0
514774,3.091099,-63.72338,44194.797895666,4.191099,0
514775,3.091099,-63.72338,44194.797896406,4.191099,0
514776,3.091099,-63.72338,44194.797897147,4.191099,0
514777,3.089799,-63.72338,44194.797897889,4.189799,0
514778,3.091099,-63.72338,44194.797898629,4.191099,0
514779,3.091099,-63.72338,44194.797899370,4.191099,0
514780,3.091099,-63.72338,44194.797900110,4.191099,0
514781,3.091099,-63.72338,44194.797900852,4.191099,0
514782,3.091099,-63.72338,44194.797901591,4.191099,0
514783,3.089799,-63.72338,44194.797902333,4.189799,0
514784,3.091099,-63.72338,44194.797903073,4.191099,0
514785,3.091099,-63.72338,44194.797903814,4.191099,0
514786,3.092398,-63.72338,44194.797904556,4.192398,0
514787,3.091099,-63.72338,44194.797905295,4.191099,0
514788,3.089799,-63.72338,44194.797906037,4.189799,0
514789,3.092398,-42.48223,44194.797906777,4.192398,0
514790,3.091099,-63.72338,44194.797907518,4.191099,0
514791,3.091099,-63.72338,44194.797908258,4.191099,0
514792,3.091099,-63.72338,44194.797909000,4.191099,0
514793,3.091099,-63.72338,44194.797909739,4.191099,0
514794,3.091099,-63.72338,44194.797910481,4.191099,0
514795,3.092398,-63.72338,44194.797911222,4.192398,0
514796,3.091099,-63.72338,44194.797911962,4.191099,0
514797,3.091099,-63.72338,44194.797912704,4.191099,0
514798,3.091099,-63.72338,44194.797913443,4.191099,0
514799,3.091099,-63.72338,44194.797914185,4.191099,0
514800,3.091099,-63.72338,44194.797914925,4.191099,0
514801,3.092398,-63.72338,44194.797915666,4.192398,0
514802,3.091099,-63.72338,44194.797916406,4.191099,0
514803,3.091099,-63.72338,44194.797917148,4.191099,0
514804,3.091099,-63.72338,44194.797917889,4.191099,0
514805,3.091099,-63.72338,44194.797918629,4.191099,0
514806,3.091099,-63.72338,44194.797919370,4.191099,0
514807,3.091099,-63.72338,44194.797920110,4.191099,0
514808,3.091099,-63.72338,44194.797920852,4.191099,0
514809,3.091099,-63.72338,44194.797921591,4.191099,0
514810,3.091099,-63.72338,44194.797922333,4.191099,0
514811,3.092398,-63.72338,44194.797923073,4.192398,0
514812,3.091099,-63.72338,44194.797923814,4.191099,0
514813,3.091099,-63.72338,44194.797924554,4.191099,0
514814,3.092398,-63.72338,44194.797925296,4.192398,0
514815,3.091099,-63.72338,44194.797926037,4.191099,0
514816,3.091099,-63.72338,44194.797926777,4.191099,0
514817,3.091099,-63.72338,44194.797927518,4.191099,0
514818,3.091099,-63.72338,44194.797928258,4.191099,0
514819,3.091099,-63.72338,44194.797929000,4.191099,0
514820,3.091099,-63.72338,44194.797929739,4.191099,0
514821,3.091099,-63.72338,44194.797930481,4.191099,0
514822,3.091099,-63.72338,44194.797931221,4.191099,0
514823,3.091099,-63.72338,44194.797931962,4.191099,0
514824,3.091099,-63.72338,44194.797932704,4.191099,0
514825,3.091099,-63.72338,44194.797933444,4.191099,0
514826,3.091099,-63.72338,44194.797934185,4.191099,0
514827,3.091099,-63.72338,44194.797934925,4.191099,0
514828,3.091099,-63.72338,44194.797935666,4.191099,0
514829,3.091099,-63.72338,44194.797936406,4.191099,0
514830,3.091099,-63.72338,44194.797937148,4.191099,0
514831,3.091099,-63.72338,44194.797937887,4.191099,0
514832,3.091099,-63.72338,44194.797938629,4.191099,0
514833,3.091099,-63.72338,44194.797939371,4.191099,0
514834,3.091099,-63.72338,44194.797940110,4.191099,0
514835,3.091099,-63.72338,44194.797940852,4.191099,0
514836,3.092398,-63.72338,44194.797941592,4.192398,0
514837,3.091099,-63.72338,44194.797942333,4.191099,0
514838,3.091099,-63.72338,44194.797943073,4.191099,0
514839,3.091099,-63.72338,44194.797943814,4.191099,0
514840,3.091099,-63.72338,44194.797944554,4.191099,0
514841,3.091099,-63.72338,44194.797945296,4.191099,0
514842,3.092398,-63.72338,44194.797946037,4.192398,0
514843,3.091099,-63.72338,44194.797946777,4.191099,0
514844,3.091099,-63.72338,44194.797947519,4.191099,0
514845,3.092398,-63.72338,44194.797948258,4.192398,0
514846,3.091099,-63.72338,44194.797949000,4.191099,0
514847,3.089799,-63.72338,44194.797949739,4.189799,0
514848,3.091099,-63.72338,44194.797950481,4.191099,0
514849,3.091099,-63.72338,44194.797951221,4.191099,0
514850,3.091099,-63.72338,44194.797951962,4.191099,0
514851,3.092398,-63.72338,44194.797952704,4.192398,0
514852,3.091099,-63.72338,44194.797953444,4.191099,0
514853,3.091099,-63.72338,44194.797954185,4.191099,0
514854,3.091099,-63.72338,44194.797954925,4.191099,0
514855,3.091099,-63.72338,44194.797955667,4.191099,0
514856,3.091099,-63.72338,44194.797956406,4.191099,0
514857,3.091099,-63.72338,44194.797957148,4.191099,0
514858,3.091099,-63.72338,44194.797957888,4.191099,0
514859,3.091099,-63.72338,44194.797958629,4.191099,0
514860,3.091099,-63.72338,44194.797959369,4.191099,0
514861,3.091099,-63.72338,44194.797960110,4.191099,0
514862,3.091099,-63.72338,44194.797960852,4.191099,0
514863,3.091099,-63.72338,44194.797961592,4.191099,0
514864,3.092398,-63.72338,44194.797962333,4.192398,0
514865,3.089799,-63.72338,44194.797963073,4.189799,0
514866,3.089799,-63.72338,44194.797963815,4.189799,0
514867,3.091099,-63.72338,44194.797964554,4.191099,0
514868,3.091099,-63.72338,44194.797965296,4.191099,0
514869,3.091099,-63.72338,44194.797966036,4.191099,0
514870,3.091099,-63.72338,44194.797966777,4.191099,0
514871,3.091099,-63.72338,44194.797967519,4.191099,0
514872,3.089799,-63.72338,44194.797968258,4.189799,0
514873,3.091099,-63.72338,44194.797969000,4.191099,0
514874,3.091099,-63.72338,44194.797969740,4.191099,0
514875,3.091099,-63.72338,44194.797970481,4.191099,0
514876,3.091099,-63.72338,44194.797971221,4.191099,0
514877,3.091099,-63.72338,44194.797971963,4.191099,0
514878,3.091099,-63.72338,44194.797972702,4.191099,0
514879,3.091099,-63.72338,44194.797973444,4.191099,0
